transaction_hash,input_addresses,input_values,output_addresses,output_values,transaction_fee
a6f8033a6d329059d047962dc6fed39f6999cb3ba96f32b27c26a7abaf4ee97a,bc1qnrnhwyhayru8dpj3jnp5dypeleynqnd32c59uyrkj64cssmuulys23red0,40000000,bc1qtph2cluzwgksg5vftp49ndf5cmvjw4k05cd8y3:bc1qep39j9vzllrqm56l7jlc0wgspkpl8x7uc499z8zjnzx6wwtl2t7s5ddxpv,3359000:36637873,3127
41ef6f0ac398fbea22eb42d3c4e5d43174a31cf4b46015ad25f6a307b1a55a53,1BrasiLb2KMbdtuhb1chAVnS2FvcNGfV9J,2734057,3PE3vxGdJtABhJ4Bpkww12xxcGdrp9USn9:1BrasiLb2KMbdtuhb1chAVnS2FvcNGfV9J,286780:2435115,12162
bf9086c7f79fd9f33cf818dee15ea04e5b334f24017f3bb1cb53a4180235160f,18FT7RAfACYDzfGA62s5AseriVLUzUMmRm:1NYiXzoGib2fZ9s17NUasW8EKVTEUMUHXT:1Fo6t5pH2Q1nTHks4ZGrozViQwX8H5S3uD:3B7JFh8MioLy6X9zmU537XUXspwxLQ1wxi:1Hs5m33CnQXvzgePrK1Akdr6YBjLrWTcq9:bc1qgsrn7dk3c9u5sazhysrlzzhapefpvlkqarncv4:bc1quss7ta5txquvl27z6f03njr720qy6stjn8th7z:35i2LxcscQYhVkehx5caNTAgEcQqTZx7rM:1NYiXzoGib2fZ9s17NUasW8EKVTEUMUHXT,3338326:3246151:3142315:3007180:2040535:1814000:1457899:1297000:1274305,bc1qe5dzjxwap6ppj3yjrqdru77ul6punzgw8tj9rk:3F2WK51C9vPFPZmvEW9nZXg81AdMCvkp53,894515:19610496,112700
a4afcfc7dbba8cf1cd019df872ae58f46e47f581d38922303b88fdcb61c9f37a,37BKrZ2CmKdpGYc45bFf7jboVR73rfRWUW,239996874,3GBEUf6kRB1PnNvwEHxXN9EtRCRsvA36ss:1Fuv1CJc88zwNNWbrDfH46tp8D3hPdsRdF,237607835:2380000,9039
faf775d64c8c728a7b347063e9a0ff47d2a3a7da4ae4dddd9f1dbde51cf0704b,39QXcVZdxkHjfWYqP8qCRvohYC6WG7pUMd,1000000,bc1q9vqnxu54paw8lc8rvcas8x53t2zpx9hc52ean6:3Je6ac6iQiLkCq5vJnEax6MntBcmFAAxs2,910407:80627,8966
467c3b33f3652828bfb46b933362c970851314a4b3e10e70a6b41e8bd8067297,33TcZSGUbdNiFh1Y8Q3EaYejpRRE1waJk5:3BCUeajuUT4q6keiSqUVA7pTQdsyJgMDTw:3Q6dBQ74UDurZGTqUMZy4DrzuBCwQi4t3P:3FgQskvxuyNGE7hNyjjDY8L9CnrTXcZDg2,385674:630730:20910569:593525,3Ax3sQoNkLRfkuerzr7NYiiGJ5guCVSBWS,22502714,17784
f3a0b58f969d02935d5451686f85eeabed6d9de5d6ad8e0b97d0141b0c9bbc7e,bc1q4uf8ahf5rme22mh5pr48jeddwcu0z2d5mm9248,30884344,3CFjvLaeiRfda7sYDKDUkqLsE2iVmEcZS6:bc1qs4ydhywye7kv8t704msmv3z6x5pjmu9ldxj38m,6472201:24411374,769
11b4b67daf6588fa69f830ae83fd48210b8c8a9d7a0dc3323be229f146ec9ab2,38YCF25rGwRZPo94XSZPuGpbnGYpN95D7b,657190,bc1q54y9nyr9uuthcyldrhwzd6thjyrnhu0uv2zlkm:39MNjNjBQLW6f1879hpQ4UE54pfs7RHxfs,546277:107613,3300
6832a37ab3e4df3813347853c2677c7bf7c44b12e9cd34da30f080a8cdfd81ce,bc1q6698sdnfu66jguzlw8jac3pe7x4h5w5uaqeech,122094,bc1q8ydlfc5nn5jexejjpf4z7wpx0ckcxhpyz6suvm:3Nyq5s83Q8DHTM75PFDrDKAsH7acyhu8nt,6764:115000,330
47581626d536e295f50b35bacc569bebdf825d3e5dc35c898ff7338432340127,19AtrEvJv7UY75tvWkXMxLUAYibxpZhFfN,156463614,3FjfHQ1smZaz9Ch1zU4Lvkhdfp3oD74aJb:19AtrEvJv7UY75tvWkXMxLUAYibxpZhFfN,970790:155480825,11999
